model	dataset	trained	epoch_no	perturb_mec	sigma	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9499	9.0312	1.3166	0.0120	6803	0:02:05.189683	torch.float32
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9540	9.1926	1.2686	0.0037	8636	0:02:05.616398	torch.float32
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9509	10.8651	0.8631	0.0024	3365	0:01:57.058846	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	0.1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9836	10.1674	1.0136	0.0024	1265	0:04:24.092554	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	0.1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9845	8.2921	1.5609	0.0037	5982	0:04:24.031043	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	0.1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9856	9.9214	1.0726	0.0009	1948	0:04:07.851895	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	0.1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9855	10.8478	0.8666	0.0009	3259	0:04:24.454458	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	0.1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9865	8.9562	1.3396	0.0026	6849	0:04:25.133581	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	0.1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9873	10.5113	0.9364	0.0015	831	0:04:25.866348	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	5	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9755	8.4103	1.5190	0.0016	2318	0:04:26.021982	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	5	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9759	9.1263	1.2882	0.0007	3894	0:04:15.007384	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	5	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9741	9.0245	1.3187	0.0015	7140	0:03:48.856766	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	5	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9773	9.6052	1.1536	0.0013	8545	0:03:48.753070	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	5	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9737	8.2222	1.5863	0.0018	2980	0:03:47.263565	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	5	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9751	9.0985	1.2964	0.0021	2440	0:03:48.316799	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	20	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9741	9.7741	1.1096	0.0019	413	0:04:27.015752	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	20	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9771	9.8927	1.0798	0.0008	6448	0:03:05.231550	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	20	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9753	10.9831	0.8400	0.0010	1778	0:01:31.755440	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	20	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9729	9.5793	1.1606	0.0014	4915	0:01:27.167692	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	20	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9756	10.7729	0.8817	0.0011	83	0:01:28.755969	torch.float32
mnist cnn	MNIST	False	1	ALG_rRResAWeig21	20	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9767	10.0414	1.0434	0.0011	2187	0:01:23.966489	torch.float32
resnet34	CIFAR10	False	1	ALG_rRResAWeig21	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9748	8.7998	2.0995	98.1581	1417	1:14:22.047499	torch.float32
resnet34	CIFAR10	False	1	ALG_rRResAWeig21	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9572	7.6565	2.7319	229.6780	1256	1:12:10.563513	torch.float32
resnet34	CIFAR10	False	1	ALG_rRResAWeig21	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9790	10.5879	1.3909	27.9228	9415	1:13:19.179678	torch.float32
resnet34	CIFAR10	False	1	ALG_rRResAWeig21	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9736	11.2755	1.1873	53.9503	7755	0:53:41.224606	torch.float32
resnet34	CIFAR10	False	1	ALG_rRResAWeig21	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9759	9.4286	1.8165	79.5797	5348	0:52:46.409074	torch.float32
resnet34	CIFAR10	False	1	ALG_rRResAWeig21	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9860	12.4520	0.9055	10.6456	7548	0:49:43.704808	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0107	26.5887	0.0349	0.0002	8645	0:28:48.140249	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0194	19.2392	0.1897	0.0003	2978	0:29:09.291331	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0156	25.6008	0.0439	0.0002	4875	0:29:12.140895	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0287	27.7148	0.0270	0.0002	2990	0:29:10.108110	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0248	18.7118	0.2143	0.0002	1146	0:29:11.166199	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0148	22.2670	0.0945	0.0003	7514	0:29:10.978170	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0126	30.7064	0.0135	0.0001	1979	0:29:10.373882	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0118	24.4847	0.0567	0.0006	2492	0:29:10.910040	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0167	25.1198	0.0490	0.0002	2229	0:29:10.068961	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0248	20.1947	0.1523	0.0012	844	0:26:23.570282	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0090	28.1252	0.0245	0.0003	4870	0:34:18.809674	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0090	26.3434	0.0370	0.0003	2693	0:35:00.615855	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0138	21.3549	0.1166	0.0004	8908	0:35:03.026688	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0070	29.2258	0.0190	0.0001	1581	0:35:17.333274	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0108	23.5417	0.0705	0.0003	4675	0:40:49.445252	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0090	24.9810	0.0506	0.0003	8586	0:40:51.944146	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0136	20.7120	0.1352	0.0005	6173	0:40:51.454676	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0085	24.7645	0.0532	0.0004	3441	0:40:51.255952	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0153	20.1968	0.1522	0.0002	994	0:40:57.187510	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0083	26.9528	0.0321	0.0004	2230	0:36:18.896125	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0082	22.6558	0.0864	0.1184	2568	1:12:35.191951	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0083	24.9432	0.0510	3.0969	6855	1:14:08.429966	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0159	22.6534	0.0864	0.0835	7509	1:13:27.546642	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0107	23.4245	0.0724	0.8694	7710	1:13:24.834104	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0151	22.4291	0.0910	0.2564	4076	1:13:24.600779	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0139	17.0696	0.3127	20.8163	4763	1:12:36.369177	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0125	23.3632	0.0734	1.8110	1510	1:16:01.427464	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0125	19.7233	0.1697	14.7010	4702	1:15:45.637137	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9302	11.6614	1.0863	102.4305	5133	1:15:24.227849	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0185	20.2451	0.1505	1.7298	2418	0:41:44.570087	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0209	21.0360	0.1255	0.0920	3606	1:02:55.647691	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0415	14.6040	0.5517	8.2437	121	0:43:17.696959	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0239	19.7313	0.1694	0.4446	7194	0:42:07.093179	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0482	13.2750	0.7492	1.3428	1983	0:42:04.196604	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0227	22.2359	0.0952	0.4646	6042	0:41:41.364996	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0064	46.6717	0.0002	0.0000	1845	0:01:16.658697	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0102	42.9074	0.0005	0.0000	1194	0:01:30.841808	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0055	47.0542	0.0002	0.0000	8524	0:01:31.146675	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0089	46.6138	0.0002	0.0000	4797	0:01:31.776533	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0261	46.2849	0.0002	0.0000	2365	0:01:31.510427	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0183	44.0735	0.0004	0.0000	2366	0:01:28.544763	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0212	44.0795	0.0004	0.0000	2776	0:01:11.692419	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0032	48.3705	0.0002	0.0000	6989	0:01:17.455878	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0192	38.4040	0.0015	0.0000	3674	0:01:09.647915	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0072	48.9795	0.0001	0.0000	2988	0:00:54.153323	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0111	51.1696	0.0001	0.0000	9007	0:03:23.279940	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0186	43.1141	0.0005	0.0000	3422	0:03:48.586201	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0198	52.2750	0.0001	0.0000	1564	0:03:46.906948	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0152	52.0270	0.0001	0.0000	9260	0:03:48.787483	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0190	50.8247	0.0001	0.0000	8058	0:03:53.262216	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0248	50.0353	0.0001	0.0000	267	0:03:25.937752	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0252	52.7653	0.0001	0.0000	929	0:02:46.123598	torch.float32
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0159	50.7127	0.0001	0.0000	3156	0:02:21.624679	torch.float32
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0171	29.6981	0.0171	0.0002	1932	0:41:22.563460	torch.float32
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0089	23.1720	0.0767	0.0001	6055	0:41:58.705394	torch.float32
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0193	23.1844	0.0765	0.0002	8302	0:41:38.355666	torch.float32
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0110	25.8771	0.0412	0.0010	4643	0:41:01.188215	torch.float32
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0142	26.5939	0.0349	0.0001	9113	0:40:59.158621	torch.float32
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0125	21.4512	0.1140	0.0003	400	0:39:16.302591	torch.float32
resnet34	CIFAR10	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0268	18.5480	0.2225	0.1421	4391	0:54:02.279995	torch.float32
resnet34	CIFAR10	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0335	13.2443	0.7545	1.4842	7097	0:54:07.508450	torch.float32
resnet34	CIFAR10	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0378	12.3355	0.9301	0.3197	1770	0:54:01.636846	torch.float32
resnet34	CIFAR10	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0418	17.8107	0.2637	2.4817	7952	0:53:50.718875	torch.float32
resnet34	CIFAR10	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0296	16.8748	0.3271	0.1878	9028	0:59:47.415354	torch.float32
resnet34	CIFAR10	False	1	ALG_bGaussAWeig21	7e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0196	14.3942	0.5790	1.0974	3059	1:07:43.029198	torch.float32
resnet18	CIFAR10	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9928	9.6150	1.7402	0.0182	6535	0:39:57.392827	torch.float32
resnet18	CIFAR10	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9921	8.1537	2.4363	0.0490	1066	0:40:08.420346	torch.float32
resnet18	CIFAR10	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9933	10.1901	1.5244	0.0109	9	0:40:08.758087	torch.float32
resnet18	CIFAR10	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9932	11.7559	1.0630	0.0087	3436	0:40:05.092364	torch.float32
resnet18	CIFAR10	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9940	12.0742	0.9878	0.0046	6299	0:41:22.244040	torch.float32
resnet18	CIFAR10	False	1	ALG_rRResAWeig21	10	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9932	10.0759	1.5650	0.0132	1778	0:38:57.980832	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2579	32.0644	0.0065	0.0000	854	0:01:02.971785	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3357	31.3966	0.0076	0.0000	2082	0:00:49.050284	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2102	29.6170	0.0115	0.0001	6341	0:01:13.556252	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2030	31.4801	0.0075	0.0000	6405	0:01:30.100691	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2492	32.1284	0.0065	0.0000	2294	0:01:29.377446	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2676	31.3960	0.0076	0.0001	8659	0:01:29.676592	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2094	31.8908	0.0068	0.0000	6195	0:01:29.464073	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2263	30.5797	0.0092	0.0000	9870	0:01:29.726434	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2278	29.9536	0.0106	0.0000	7077	0:01:29.550364	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2038	31.0935	0.0082	0.0001	8274	0:01:29.571007	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5795	23.2373	0.0500	0.0005	7649	0:00:51.654329	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5059	22.5984	0.0579	0.0003	8050	0:01:25.655482	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6086	19.7567	0.1114	0.0005	9704	0:01:30.714956	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6315	21.1574	0.0807	0.0008	2671	0:01:30.535390	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5760	23.2083	0.0503	0.0002	2995	0:01:30.369853	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5639	21.7448	0.0705	0.0005	8308	0:01:30.584078	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5957	22.3076	0.0619	0.0003	7435	0:01:30.656020	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6818	22.6364	0.0574	0.0002	2591	0:01:30.589000	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6820	21.7225	0.0709	0.0004	6430	0:01:23.387203	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5955	19.3535	0.1222	0.0005	3221	0:01:12.379974	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7433	20.0015	0.1053	0.0009	8334	0:01:13.403985	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8012	19.2384	0.1255	0.0004	335	0:01:30.675565	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7822	17.7309	0.1776	0.0013	2632	0:01:30.085051	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7597	18.6939	0.1423	0.0006	6758	0:01:30.184692	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6811	19.2712	0.1246	0.0008	8085	0:01:30.135386	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7653	17.8911	0.1712	0.0008	7497	0:01:30.130834	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7708	18.5628	0.1467	0.0010	4286	0:01:30.158608	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7830	18.2198	0.1587	0.0011	843	0:01:29.693957	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7971	18.1659	0.1607	0.0009	1225	0:01:12.057351	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7927	16.8260	0.2188	0.0016	5053	0:01:00.969922	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0007	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8506	17.2642	0.1978	0.0007	6677	0:01:25.817097	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0007	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9015	16.3070	0.2465	0.0005	2315	0:01:29.047045	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0007	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8519	15.7164	0.2825	0.0007	7304	0:01:29.050237	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0007	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8097	17.0258	0.2089	0.0014	5804	0:01:29.144811	torch.float32	1.0
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	0.0007	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8208	17.3035	0.1960	0.0010	1599	0:01:28.945730	torch.float32	1.0
